1054124	who was great britain's leader	n
450391	meaning of tuck-a-hoe	n
1089631	bruce lee weight	m
1095006	how tall is kris kristofferson	m
1052519	who starred in. pursuit of happyness?	n
249558	how long does a herpes outbreak last	n
67924	can hcg affect your thyroid	n
580314	what building is carnegie named after	n
633094	what does betrothal mean	n
928944	what years does downton abbey span	n
100007	cortana what is magnetic	n
837550	what is the oldest soccer league	n
79629	can you shave a puppy	n
1083449	what does mathematical e stand for	n
989417	who is roman atwood need me	m
1093076	meaning of dail	n
1050775	who sings bang the gong get it on	n
951875	when is spiderman day	m
999038	where is fdr park	n
1101767	zachary what number president	m
987437	who shot alpha particles at a thin piece of gold foil and discovered the atom is mostly empty space?	n
213919	how did king francis ii die	m
1055787	who was the editor of the liberator	n
1084232	what does andrology mean	n
456720	most common cause of phase imbalance	n
1003121	when was bobby flay married	m
1019774	what station is npr on in tx	n
925084	what works for hot flashes	f
953951	when mae was born	n
1007333	when did ansel adams start photography	m
489114	rick saltzman vampire diaries actor	m
1098945	how hot lightsaber	n
1026527	who did odysseus fight	m
1000849	where leonardo was born	m
988092	who played harper on er tv show	n
1056553	who was the lovings?	n
987742	who said blood and iron	n
334223	how old is addison riecke	f
767217	what is lulu	n
1004049	when is juliet's birthday romeo and juliet	f
894448	what side do you lay on for digestion	n
1092020	oldest person ever to become president	n
17872	ancestry of obama	m
963323	when were newton's laws of motion created	m
896828	what species make ants go away	n
1056795	what is deontay wilder worth	m
777197	what is non weight lo	n
483518	pseudo pocket definition	n
802180	what is tamra judge's net worth	f
1086676	what are they testing for before tummy tuck	n
986848	who was eddie eagan	m
1055226	what is fishnet clothing for	n
996346	where was mike tyson from	m
1086379	what can cause a varicocele	n
1085423	what county is new home tx in	n
336228	how old is president obama	m
1058826	who wrote the book of daniel and when?	m
1095023	how tall is don diamont	m
1009612	what's an idiom>	n
314003	how much does h&r block charge for taxes	n
1032855	who is fighting against isis	n
986127	who was the drummer in benny goodman small group and big band.	m
249338	how long does a eggs in a cockatial take to lay	n
709749	what is aloof	n
988516	who is winona laduke	f
1026718	who died in tlc	n
130641	definition entranced	n
552657	what airport is ena	n
971858	where do they shoot the show the flash	n
987866	who plays randall flagg in the stand	n
9806	abednego meaning	n
1030465	who is ben hermes	m
403975	is bayley wwe single	f
880780	what nationality is middle eastern	n
573230	what are the roles and responsibilities of the church	n
1036842	who is pancho via	m
535602	vandalism meaning	n
991204	who is bess kalb	f
1002479	when was the patent on the cotton gin	n
1090207	syncretism meaning	n
1087252	what are some symptoms and signs of pregnancy	f
1046737	what is ryan mitchell's net worth	m
1034110	who is jason hanson	m
90189	ch meaning	n
1040545	who is the headmaster in harry potter	m
61919	can a blood test detect pregnancy before urine	f
987627	who sang goodbye to you	n
356777	how to easily clean stove grates	n
1010530	which hepatitis is passed by blood	n
1096844	how many people are named shayla	f
1047461	who played trampus on the virginian	n
992856	definition of crucify	n
282836	how many eggs does a polish lay a week	n
272912	how long until nausea kicks in from being pregnant	f
1040993	"""who is the mayor of london,  england?"""	n
392867	impact of the indian act on first nations	n
1032457	who is eddie cibrian married to	m
1036365	who is nadal	m
785217	what is polyhedra	n
1093770	jennette mccurdy age	f
1003510	when is your ovulation	f
1025878	who created the piano	n
1031917	who is darrell wallace	m
1095839	how much is joe francis worth	m
907535	what to expect when you told to see a neurologist	n
1096695	how many seasons has aaron rodgers played	m
1036962	who is paul walker	m
1047114	who played queen's assistants in housefull	f
1092714	military definition of mil	n
1051479	what is mbe certified	n
1002668	when was starboy by the weekend released	n
986730	who was jack johnson quizlet	m
1095220	how old is heidi gardner	f
844262	what is the result of an error in mitosis	n
57070	bull hurley actor	m
519660	therapists who accept medicare	n
1069538	what is a peacock bass	n
475275	pic definition	n
959065	when was neon discovered?	n
1050567	who shot john f. kennedy	m
1100416	franks actor on everybody loves raymond	m
960223	when was the american legion auxiliary formed	n
1039189	who is the actress on the away team in star trek operation annihilate	f
1022733	what percentage of separations end in divorce	n
993060	which stage is the phallic stage	n
1047055	what is rick ross	m
192035	fsh how much before pregnancy	f
1002232	where was david clarke born	m
692848	what is a normal hcg level in pregnancy	f
411357	is gonorrhea contagious after treatment	n
870550	what kind of shorts do explorers wear	n
937064	when did abdul jabbar retire	m
931144	what's the best way to get rid of ants	n
1036387	what is the meaning of tweening	n
888200	what president number was john f kennedy	m
96920	confidant character definition	n
1055112	who was pelagius	m
433462	joyce real housewives of beverly hills	f
423241	is scarlet a name	f
336478	how old is shahin najafi?	m
980689	where is crabby	n
1012556	what was stalemate	n
938681	when did germany work on atomic bomb	n
1101253	angela duckworth what is grit	f
792551	what is rplu designation	n
1004238	when is bosses	n
1088597	address of where james monroe was born	m
1081634	youngest person to serve as president of the united states	m
1038368	what is the highest scoring hockey game ever	n
687458	what is a hysterectomy procedure	f
1044485	who makes vitafusion vitamins	n
992768	where is shell falls in wyo	n
932641	what's the oldest age someone has lived	n
263917	how long is it between periods	f
930094	what's apple voiceover	n
213447	how did gary cooper die	m
415178	is jonathan groff	m
999828	where is washington tx	n
989548	who is procrustes	n
1002627	when was the child protection law created	n
1085751	what continents do moose live	n
1097922	how long is the lunar phase cycle	n
549697	what actor plays hellboy	m
1069131	what is a polo	n
1035464	who is loverboy	m
1091403	president macron how tall	m
415364	is kate hudson pregnant	f
827822	what is the leading cause of death from injury?	n
5923	Somnambulatory definition	n
1073290	what is a gable hawthorne	n
1090053	temperature drop	n
1086336	what can nursing home restrict?	n
388853	how.old is vanna white	f
1027307	what kind of dog breed does the deaf people use	n
1022446	which us president was also chief justice of the supreme court	m
990994	who is danar tools	n
1023831	who are growers?	n
420975	is pid only caused by stds	n
1047815	what is prodi	n
1102395	why do cats lay on their back	n
1031090	who is carl perkins	m
982490	where is fall church	n
841771	what is the puerperium	n
1096031	how much does simba weigh	n
280740	how many days after taking penicillin does rash appear	n
725825	what is breastfeeding for the baby	f
1091671	phone number for dr. victoria masear	f
1090137	tamera meaning	n
1050820	who sings borderline	n
740024	what is disability discrimination	n
330231	how much water should i be drinking per day while pregnant	f
918097	what was colombia's original name?	n
792732	what is rubella antibody test	n
211421	how can you tell when a guppy is pregnant	f
774764	what is my ssa retirement age?	n
1085001	what did martin luther king do that was important	m
992388	who all died in the shooting	n
1003089	when was cosentino's founded?	n
995795	which bank loaned donald trump money	m
1051841	what is listless	n
686695	what is a hemtt flr	n
762433	what is johnny's personality in the outsiders	m
393751	in the movie titanic did they actually throw the blue diamond in the water	n
843719	what is the region mk	n
1042660	who is vanguard	n
1026709	who died in the boston massacre	n
858625	what is uas elements	n
1037971	who is russ tamblyn	m
883660	what organs are found in the cavity of frogs	n
1000266	where do yetis come from	n
962266	when was the song beautiful dreamer written/	n
1101416	different types of defenses in basketball	n
1027303	who does lou williams play for	m
700006	what is a silk press	n
591967	what causes spit	n
1094593	"""in humans,  how many chromosomes are in each diploid cell?"""	n
620566	what did walmart have to do with tracy morgan's accident	m
1094662	if someone is choking on food what to do	n
215855	how did willie hutch died	m
992249	who broke the color barrier in soccer	n
1033120	who is george m cohan	m
989221	who is sasha williams	f
481518	pride month is about	n
424735	is steve stone in the hall of fame	m
401063	is a supervisor considered a manager	n
1094349	ayizan veve meaning	n
631846	what does an empty corny keg weigh	n
998459	where is mousie kentucky	n
978106	where is bharananganam	n
644565	what does obstetrics mean	n
78540	can you lose weight eating a lot of carbs bodybuilding	n
1062991	why did people powder their wigs	n
1095242	how old is daniel craig?	m
334257	how old is alicia keys?	f
588579	what causes heavy bleeding during period	f
988058	who played lou ann poovie	f
665501	what happens after radical prostatectomy	n
1054951	what is friend zone limerence	n
339030	how soon after a dog bite does	n
590220	what causes newborns to be tongue tied	n
976536	where is albany oregon	n
1047914	what is preterm labor and what are the risks	f
1101301	do any states ban kratom	n
581950	what can i eat after throwing up	n
335501	how old is kareem jabbar	m
1062220	what is anonychia on feet	n
1034023	who is james merrills	m
1098622	how long can someone go without food and water	n
1058513	what is class dojo used for	n
985629	who were the characters in the series prison break	n
117175	define acquitted	n
1101482	difference between picket and protest	n
961690	when was the letter in birmingham jail wrote?	n
936395	when can i see my baby move	f
329233	how much to open a renter's insurance	n
936007	when are you supposed to hit puberty	n
1053229	who was albert ellis	m
1009639	which fish retains the most mercury	n
927767	what year was football invented	n
960365	when was the book i know why the caged bird sings published	n
1093116	meaning of aaron the name	m
619808	what did the ADA laws do?	n
991880	who died when they fell off mount hood	n
334396	how old is benjamin orr	m
1022897	which was part of the columbian exchange	n
893430	what shelf should i use to bake beans	n
1015363	what type of government did simon bolivar push for	m
1095113	how old was billy walker	m
327522	how much should i pay for home daycare	n
997289	definition nondisjunction	n
434522	king louis xiv definition	m
578070	what awards has janet jackson won	f
918841	what was miss kitty role in gunsmoke	f
162788	does alcohol cause skin rashes	n
783250	what is pfy	n
1082931	what does steve for	m
945255	when do you know you need computer glasses	n
745709	what is exile?	n
715610	what is an internal cache	n
868377	what kind of food to feed a teething puppy	n
1094455	incumbency definition	n
1102165	why india name given	n
1028680	what is what is brandy	n
1082362	what does ymca song stand for	n
1034702	who is kabuki	n
991269	who is attending billy graham funeral	m
923253	what was woodrow wilson's new freedom	m
504638	studio means what	n
1007557	when are where was martin luther king jr born	m
989096	who is ted danson's wife	f
1012635	what was one significant accomplishment of president ronald reagan?	m
198975	has leader of isis been confirmed dead	n
198675	harriet greenfield np	f
900714	what teams did jason taylor play for	m
990404	who is james weldon johnson parents names	m
391529	"""if i have a dependent, how much should i get after tax return"""	n
723969	what is bill gates worth	m
1049628	what is normal heart rate resting	n
1096035	how much does select volleyball traveling team cost	n
1024272	what nationality is the name louise	f
1092568	most admired business person	n
556159	what are casts	n
1054628	who was johnny fontaine based on	m
556328	what are centromeres	n
854656	what is the world's most famous painting?	n
989812	who is michael savage?	m
463432	net worth nicholas cage	m
1082235	what episode does sasuke leave the village	n
935959	when are vitamins best to take am or pm	n
987193	who started spacex	n
1083226	what does positive result for rubella antibody mean	n
1042225	cost to repair ceiling after water leak	n
1100023	hedjet meaning	n
290814	how many oscars has martin scorsese won?ccccccccccccccccccccccccc	m
1098104	how long does pledging last	n
1098939	at what gest age can you get a termination of pregnancy	f
1095568	how much peroxide to make dog vomit	n
840263	what is the possessive noun for church	n
298289	how many times can you run for president	n
1084911	what disease did the aztecs get	n
802162	what is tame	n
257764	how long does it take to normalize sleep cycle	n
638050	what does gangam style mean	n
1013163	what was albert einstein's iq stat?	m
956720	when was antigone first performed	n
1094683	identity synonym	n
1092230	new meaning of finesse	n
1082711	what does the name nakayla mean	f
906996	what to do with hot feet at night	n
926212	what year did franz joseph haydn die	m
801589	what is symbolic thread drawing	n
1097002	how many k in a meg	n
52807	biggest ant	n
1012723	what was martin luther king jr's achievements	m
548369	were is the the cloro purple was filmed	n
1029218	who invented the speakers	n
1035503	what is the name of the movie with morgan freeman	m
1087357	what are rh factor	n
950306	when is fertilization	n
784873	what is poetic justice	n
647469	what does sartorial mean	n
36001	average diamond ring cost stats	n
991351	where is randall's island located	n
144735	did oliver cromwell and thomas cromwell were they related	m
21049	are bacon and eggs bad for diet	n
959792	when was sharecropping most popular	n
78122	can you have a late period after ovulating without being pregnant	f
1042870	who is william tallman	m
87154	causes of labia bleeding	n
23553	are marsupials mammals	n
725173	what is bombshell mean	n
400905	is a shire horse bigger than a clydesdale	n
945036	when do wild rabbits leave the nest	n
1005852	when did the war at waterloo begin	n
1002721	where was john the gospel writer born	m
333458	how old do you have to be to fly on allegiant alone	n
1094408	inflation causes many problems	n
1003327	when the rain came song	n
795138	what is sent in wedding invitation	n
997843	where is silkeborg	n
890130	what racist things has trump said	m
1029758	who is al jarreau	m
956621	"""when was alfred,  lord tennyson born"""	m
1058854	who wrote the book the good fight mn senator	n
1038728	who is stephen miller?	m
1034279	who is jessica simpson married to	f
1022986	what part of the cell divides in cytokinesis	n
1027583	who established hardyville	n
742114	what is e coli in urine culture	n
510202	tabitha tv show cast	f
1096559	how many unique words in cat in the hat	n
1025736	who created the balfour education act 1902	n
1094096	is michael brantley the top left fielder	m
1034124	who is jason?	m
540725	was stalin an anti-semite	m
1098228	how long does it take for sedation to wear off on horses	n
800561	what is subdued	n
225374	how does america measure unem	n
1084816	what do gemini rule	n
20801	are almonds good for kidneys	n
1013690	which mp3 player should i buy	n
1096356	how much did the nra give	n
860123	what is vaginal atrophy	f
885438	what parts of the body does rheumatoid arthritis affect	n
928349	what year was the first book found?	n
727208	what is calsilica?	n
859670	what is usain bolt	m
285919	how many hours does a cna work	n
990419	who is inspector clouseau	m
279830	how many comedies did shakespeare write	m
892640	what score did OBama get on the LSAT?	m
734745	what is coping cats	n
411691	is guardian training	n
13104	age graded running table univ	n
1087897	what age do you stop school	n
1096501	how many years did emmitt smith play football	m
901399	what temperature and how long do you cook sausage in the oven	n
575014	what are the tubules that produce sperm	m
811153	what is the civilian working-age population	n
1050936	what is milk stork	n
988846	who is the editor of forbes magazine	n
190799	forehead kiss meaning	n
991206	who is ben hur's nemesis	m
484954	radical republicans did what to president johnson	m
458630	most popular endangered animals	n
619260	what did john maynard keynes think would resolve the great depression	m
938461	when did fidel die	m
729313	what is cervix cancer	f
1094287	irs definition of gross wages	n
990181	where is parker colorado	n
1041409	who is the president in the us	n
1095996	how much does yokozuna weigh	m
852239	what is the uncertainty of the position of the bacterium?	n
1002170	when will doctor prescribe clomid	n
411082	is ghost in got alive	n
293617	how many portraits did johannes gutenberg paint	m
1002982	where was movie stardust filmed	n
55294	bona fides definition	n
994153	which justice is over the fifth circuit	n
905153	what time is the best time to start potty training?	n
1050342	who sang united we stand divided we fall song	n
960162	when was the Halmark movie Love under the stars produced	n
304049	how much daily physical activity do experts recommend for someone trying to lose weight	n
215877	how did ww1 contribute to the great migration	n
1094170	is emily an english name	f
484690	quiter population	n
294373	how many regions are in ga	n
1062941	why did obama get the nobel peace prize	m
1096904	average income for cosmetologist	n
1019118	which shark loves fresh water	n
973169	where does hair grow the fastest	n
1097385	how many cells are produced during meiosis?	n
1084594	cast of while you were sleeping	n
989716	who is nicholas cruz?	m
854413	what is the womb	f
903304	what the cost to maintain an in ground pool monthly	n
1026471	who did kevin mcnally play?	m
243373	how long can you leave puppy in crate	n
1096631	how many stripes are on the cat in the hat hat	n
888774	what prodigy said about obama	m
812255	what is the contribution of housing authorities	n
1036635	who is ny governor now	m
825768	what is the importance of the odyssey and the iliad	n
10738	act definition noun	n
521292	time sleep eat wait	n
1050826	who sings break.every chain	n
1064913	what is abraham lincoln's date of birth	m
1093784	jail time for vehicle theft	n
1086911	what are the oldest dog breeds in the world	n
1058729	who wrote soulshine	n
1092092	number of people in usa	n
559111	what are fraternal twins	n
1000465	where did uss constitution vs hms guerriere happen	n
989924	who is marialyn barnard texas court of appeals	f
991037	who is clarice feldman	f
990061	who is larry the leprechaun	m
424664	is stealing an illness	n
180626	english meaning of les miserables	n
791440	what is reversed sentence construction	n
1085031	what did dr. charles hufnagel do?	m
1089207	uncle's name in it's a wonderful life	m
219294	how do i start a dog walking business	n
1091536	pollination occurs when pollen lands on	n
1027062	what kind of fish are in the illinois river	n
227909	how does the cheetah run so fast (kids)	n
239063	how long after implantaions bleedint to test	n
1002669	where was jensen ackles born	m
1012722	what was matt lauer accused of	m
950739	when is it okay to workout after pregnancy	f
1086209	what causes composition of blood	n
637801	what does forbes mean	n
116914	define bane	n
643014	what does maya angelou's poem alone mean	f
1053823	who was eli whitney	m
992916	where is simi valley california	n
986958	who was cab calloway married to	n
951920	when is st. nicholas day	m
122441	define humiliate	n
439215	length of average necklace	n
1079430	what happened to steve edwards	m
997327	where is the ravenwood smith	n
996577	where the steel come from	n
1076086	why was wilson considered a progressive	m
1083712	what does having a lot of heart means	n
1072706	what is a good way to remove arm hair	n
1034837	what is the origin of the last name chapman?	n
1090837	seafarer meaning	n
1016048	what type of cat is buttercup from the hunger games	n
535853	vassals definition	n
1068570	what is a purple people eater	n
1082474	centromere definition biology	n
1012896	what was dr. martin luther king	m
1027065	who discovered the rainbow theory	n
1093932	is the human centipede medically accurate	n
62064	can a civilian become a warrant officer	n
699646	what is a shalimar	n
490739	rumpkin definition	n
941972	when did the movie the sandlot take place	n
990634	who is george winston	m
327285	how much should a mature pug weigh	n
1064245	what is aham	n
650400	what does the hcg level need to be in a pregancy test	f
877138	what medical classification are hearing aids	n
1012778	what was jimi hendrix real name	m
539512	warrior cats thunderclan	n
1005032	which album does shake it off belong to	n
986142	who was the desert rat	n
1039314	what is the full name of george w. busch	m
414556	is it safe to eat cinnamon when your pregnant?	f
199294	haw long doses french bulldog be in heat	n
1068728	why foot cramps at night	n
248622	how long do you roast almonds in the oven	n
279513	how many chromosomes are there at the end of meiosis	n
985486	who wrote close your eyes	n
414262	is it ok to wear glasses while healing from cataract surgery	n
1043608	who made the song paradise	n
1036982	critical condition meaning	n
403117	is apu regionally accredited	n
987202	who starred in original death wish	n
1030723	what is the uncertainty of the position of the bacterium	n
1095840	how much is joe biden worth	m
1038722	who is stephen king	m
1008231	what's the world record of pull ups	n
1089528	todd schnitt net worth	m
824525	what is the hebrew word for wisdom	n
1008868	which economic problem did many latin american nations face in the years following world war ii?	n
986596	who was joseph addabbo	m
79510	can you say happy birthday?	n
994874	which emperor was numa pompilius	n
909846	what two seasons do the equinoxes occur	n
1012307	what was the harlow monkey experiment	n
1091176	quinine effects on the body	n
284512	how many goals has wayne rooney scored	m
18196	angella lapukeni	f
408604	is donald trump illuminati	m
998725	where is kailash satyarthi from	m
1064430	what is adze	n
1007334	which composer did the wedding march	n
356464	how to draw a fierce full body wolf	n
337003	how old laura wright	f
1002650	when was the actress joyce dewitt born	f
1030047	who is andy murray's coach	m
438677	leet definition	n
267776	how long swaddle	n
1032757	who is ezio	m
497579	side effects of drontal plus for dogs	n
336986	how old is zach herron	m
987782	who recorded the song slow dancing	n
593262	what causes vaginal bleeding during sex	f
778191	what is nst medical term	n
239182	how long after ovulation pregnant	f
1059013	who wrote the miraculous books	n
1057072	who was vice president after nixon resigned	m
978022	where is berkeley	n
272813	how long until bees are gone from a hive removed	n
1031161	what is the temple of neptune made out of	n
1079221	what happens to your body when you lower calcium	n
957697	when was first telephone call	n
1062066	why did aaron burr hate hamilton	m
1094098	is mark fuhrman married?	m
918696	what was lebensraum?	n
28915	at what stage of pregnancy do i take glucose test	f
990362	who is jerome in gotham	m
144780	did pete sampras win a grand slam	m
186615	fibrocystic breast disease causes	f
685437	what is a good rule of thumb?	n
1099791	hormonal normality	n
985522	who who is justin verlander married to	m
540597	was richard dawson ever married	m
1094246	is a wedding ring worn on left or right	n
178544	effects of being pregnant	f
598772	what colors are dragons	n
1035139	what is the normal range for hemoglobin in human body	n
289257	how many milligrams of calcium is safe to take a day	n
1082805	what does the engine casting number mean	n
918797	what was martin luther king jr speech called	m
273140	how long was the battle of passchendaele timeline	n
1090069	teletubbies feet	n
1097988	how long is a president's term in office	n
1098402	how long does a leopard gecko live on average	n
1046977	what is roald amundsen famous for	m
228998	how early do fetus' feel pain	n
1091722	peter macneill actor	m
267316	how long should vacation time cash out when resigning from a job	n
1056920	what is definition of stunning	n
373702	how to pronounce eamon	n
639491	what does in stature mean	n
1084492	what does a dream represent	n
1043385	who made ode to joy	n
1049305	who replaced richard nixon as president	m
1083784	what does geeky means	n
288043	how many manned apollo missions landed on the moon	n
1024177	what natural resources is metal made of	n
1088831	was gary cooper .the real name	m
469146	opaline means what as a name	n
793573	what is sangrona	n
1049296	who replaced cliff burton in metallica	m
990762	who is esther jones	f
999560	where is americus ga	n
53940	biology definition of barr body	n
1043287	who made butterfly choreography	n
689338	what is a lob cut	n
1032961	who is fred jones education	m
115676	david haye how tall	m
1011638	what was william carey famous for	m
646772	what does reclast treat	n
934969	when did stephen sauvestre die	m
235642	how how old is bernie sanders	m
688577	what is a leader of mexico	n
301578	how mark cuban got rich	m
1083741	what does ground zero mean?	n
913683	what type of noun is lawmaker	n
1082268	what empire did pizarro conquer	m
1062850	why did michael jackson get divorced	m
551373	what age group is the baby sitters club series	n
280754	how many days after your period is your next cycle	f
694333	what is a pericles	n
1095195	how old is ken shamrock	m
937497	when did bill clinton became president	m
367070	how to lose 6kg in 2 weeks	n
453716	migraine infusion treatment side effects	n
1050990	who sings fever	n
937550	when did bonanza first air on tv	n
1098533	how long do fly eggs live	n
1055472	who was seal's wife	f
1007166	define planwise	n
406446	is citibank a corporation	n
419810	is olanzapine a narcotic	n
986100	who was the first admiral of the united states navy	n
877671	what meds are for vertigo	n
989365	who is russell henry?	m
489882	ronnie poker	m
261941	how long into a pregnancy can you tell what sex it is	f
1102303	why do they call it irish twins?	n
418193	is milk made of cells	n
771930	what is microsoft assist	n
7131	What does the name Roman mean	m
1090630	bob corker yearly salary	m
143532	did casablanca win an academy award	n
1088460	weather in israel in december	n
1056170	what is e.i.n	n
986507	who was lloyd alexander married to	m
295902	how many slams has murray won	m
822087	what is the fra	n
932363	what's the meaning of snag	n
439840	life is strange game price	n
1036893	who is patrick duffy married to	m
271738	how long to pressure cook chicken	n
203926	hms hero	n
942943	when did viking age began	n
1031773	what is the strongest material in the world	n
143627	did clyde drexler get divorced?	m
1095224	how old is harris j	m
665249	what happened to president nixon	m
1061366	why are voluntary muscles also known as skeletal muscles?	n
1020053	what stages of piaget is toy sharing	n
425765	is the baby giraffe died	n
617062	what day was martin luther king assassinated	m
537944	vitamins take when pregnant	f
988113	who played carol brady	f
1036538	what is the meaning of finessed	n
178528	effects of anemia during pregnancy	f
620623	what did zacharias janssen discover and what year	m
1049680	who sang all these years	n
1091933	otezla side effects heart	n
1064286	what is age of majority in bc	n
39207	average monthly temps	n
1083562	what does it mean when something is dense	n
1028229	who has played lex luthor?	m
952753	when is the election for us senator alabama	n
995528	where is the feedback loops used	n
1090740	shingles symptoms wikipedia	n
334909	how old is elliott john	m
1032478	who is edward	m
1034177	who is jeff in real life :o	m
1102331	why do people flirt	n
668748	what helps thicken uterine lining	f
1004053	when is john quinones birthday	m
174216	does writing dialogue come in it's own paragraph?	n
1051176	who sings i never knew love like this before	n
196366	grace vanderwaal instagram	n
894050	what should the oxygen level in your blood be?	n
1095142	how old is tippi hedren right now	f
1060717	communique meaning	n
510838	taxi tv series cast	n
426876	is the name elvia english	f
866723	what kind of cancer did john coltrane have	m
682938	what is a favorite hobby of people in chile?	n
1095365	how much water should a dog drink in a day.	n
594622	what channel is love it or list it on	n
52620	biblical hebrew word meanings	n
649793	what does the civil rights act of 1875 outlaw	n
278768	how many carbs per meal for diabetic plan	n
1084995	what did mohandas k. gandhi protest for	m
449124	meaning of sacrifice	n
851380	what is the tiniest bug	n
752042	what is good to eat when you need more vitamin d	n
871661	what lab findings diagnose kidney stones	n
1089379	turner syndrome heart defects	n
211952	how common is bleeding during pregnancy	f
199124	has the wendy williams show been cancelled	f
879519	what movies has the quote love means you never have to say your sorry	n
1048457	what is period length means	n
1095206	how old is judith guest?	f
1033078	who is general robert b abrams?	m
1021222	what scientific contributions did neil degrasse tyson do?	m
299968	how many weeks to get back to birth weight	f
1083949	what does dislike mean	n
1012251	what was the importance of samuel slater in american industry	m
1095289	how old do kids need to be to ride metro	n
996128	where was the uss nautilus stationed?	n
1054963	who was moses judah?	m
996073	where's ecuador	n
304057	how much daily vitamin d	n
280709	how many days after ovulation can i tell i'm pregnant	f
1053674	who was connie sawyer	n
1036457	what is the meaning of sagacity	n
994380	which is a disease of the lungs?	n
469060	onion meaning in dreams	n
499238	slang word thot meaning	n
985819	definition of pharisee	n
131165	definition headache	n
550200	what age can babies first see	n
741175	what is dpca	n
988798	who is the holy spirit john piper	m
1089702	the three parts of the information-processing model of memory are	n
1027518	who e=mc	n
1098935	how is a baby baboons life	n
525233	tsun meaning	n
993247	which ruler founded the mughal empire? akbar babur suleiman mehmet	m
338660	how selected for jury duty	n
989307	where is nora located	n
1081588	youngest billionaire list	n
1086866	what are the responsibilities of a seller	n
1097967	how long is dog pregnancy term	f
937541	when did bob dylan wrote you gotta serve somebody	m
985625	who were the fascists	n
1033088	what is the republic of salo	n
962783	when was trippie redd born	m
1030710	who is bob eubanks	m
1084352	cause of balance problems in cat	n
1010154	what year was the butterfly effect released?	n
189455	foods that help boost fertility	n
1083705	what does heart of a warrior mean	n
1012754	what was john tyler	m
335024	how old is georgia engel	f
1036452	what is the meaning of second	n
399939	is a flower an organism	n
886963	what pier does harmony of the seas leave from	n
1082709	what does the name nicholas mean in italian	m
1101084	dr dieter martin license number	m
1095646	how much money is billy graham worth	m
994480	which hand to wear engagement ring on after proposing	n
415521	is ketamine a horse tranquilizer	n
52835	biggest bat recorded	n
1084685	what do teeth represent	n
958858	when was michael jackson fire pepsi ad	m
989955	who is lupita nyong	f
89443	celeberties with the birthday september 17	n
257587	how long does it take to heal ribs	n
991045	who is chris fisher	m
949891	when is college softball world series	n
1094702	ice skating rink temperature	n
663595	what genre is rob thomas	m
214321	how did paul walker die.	m
831607	what is the meaning of the name Helena?	f
1055035	who was obama running against	m
1085835	candy meaning	n
1002924	when was jesse williams born	m
894294	what show is william h macy on	m
985945	who was the judge for larry nassar	m
1003131	when was benedict cumberbatch?	m
957406	when was dna discovered	n
1084970	what did the hollywood sign used to say	n
56102	breadcrumbs definition	n
1087992	wfan new hosts	n
322391	how much is johnny manziel worth	m
448396	meaning of name bee	n
988131	who performs an echocardiogram	n
859252	what is unleashed	n
985786	who was thomas hindman	m
50908	benefits of iud for heavy periods	f
637091	what does estrogen control	f
871589	what kingdom hearts character	n
437796	last name meaning gavin	n
992934	which team jeremy lin play	m
990071	who is kyle rudolph wife	m
404184	is bernard shaw still alive	m
1041430	who is the president of djibouti?	m
335475	how old is justine skye	n
1081864	zara meaning	n
954403	when should baby say words	n
1038430	who is sigrid thornton?	f
1086329	what can relieves morning sickness	f
1012870	what was dwight d eisenhower accomplishments	m
1006138	when did shon harris die	m
1043333	what is the cause of abnormal sperm morphology	m
1029732	who is aicantar skyrim	n
989282	who is samura kamara?	f
992385	who amber rose dating now	n
400686	is a pregnant person supposed to eat pork	f
1051029	who sings gangnam style	n
1038479	who is siri?	n
331538	how often do i need a pap smear test	f
892562	what schools did rockefeller go to	m
1016683	what town did jfk die in?	m
542777	weather channel meteorologist cancer	n
452630	menopause lasts how long	f
1010825	which inca ruler expanded the empire the most	n
970207	where did yeats live	n
995548	which cell is present in the ovary at birth?	f
264349	how long is pregnancy in a cat ?	f
1049140	what is oliver twist ask	n
1035669	what is the name of price is right announcer	m
409365	is endometriosis caused by hormones	f
382478	how to teach toddlers their colors	n
427450	is the statue of liberty torch open	n
124109	define mitochondrial	n
1095251	how old is burton cummings	m
987641	who sang come prima	n
1085056	what did akon go to jail for	m
988396	who narrated the fugitive tv series	n
1099723	how accurate is the plus negative pregnancy test	f
1036362	who is mystic meg	f
1038097	who is samuel malao	m
96509	conan actor	m
414345	is it possible for stress to make my cycle late	f
1090579	body temperature ovulation	f
1048531	who plays roscoe on house of lies	m
1075189	cinderella diet ideal weight	f
235749	how important is a governor	n
1092556	most common age for vasectomy	m
987767	who roy moore lost to	n
1088908	voice of chef on south park	n
336593	how old is stephen jones	m
254203	how long does it take for milk to dry up after having a baby	f
1038905	who is sydney simpson	f
594837	what channel was desperate housewives on	f
1031039	who is candace from the haves and the have nots	f
169287	does morning sickness mean healthy pregnancy	f
847292	what is the smartest thing in the world?	n
741081	what is dove cameron's name	f
199393	hayley mcneff	f
121651	define fortuna	n
1049189	what is oj simpson doing	m
191263	founder of buddhism and what century	m
1022863	what party is governor of florida	n
916093	what unit was bergdahl assigned to	n
1027206	who does brett lowrie play baseball for	m
1096681	how many shootings when trump was in office	m
265558	how long isaac live	m
420274	is paladins cross platform	n
472132	pat mcafee net worth	n
869635	what kind of name is prakash	n
996572	where to find hestu	n
1082411	what does viktor mean name	m
892901	what season of homicide dealt with luther mahoney	m
